sampleId,extractionId,dateTime,locality,latitude,longitude,elevationM,accuracyM,ecosystem,ecosystemNotes,substrate,comments,waterVolumeL,pressurePsi,flowLPerMin,pumpTimeS,rateMlPerM,speedMperS,filterSizeMicro,pH,tempCelsius,tdsPpm,eC,qubitYieldNgPerMl,sampleCollector,taxa,commonName,reads,percentReads,rain,rainPaired,waterbody
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,7,0.01,Not paired,Not paired,Brackish
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,7,0.01,Not paired,Not paired,Brackish
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Soricinae,Soricinae ,4,0,Not paired,Not paired,Brackish
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Cricetidae,Cricetidae ,1,0,Not paired,Not paired,Brackish
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Lepus americanus,Lepus americanus,2,0,Not paired,Not paired,Brackish
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Chrosomus eos,Chrosomus eos,1,0,Not paired,Not paired,Brackish
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Laviniinae,Laviniinae ,1,0,Not paired,Not paired,Brackish
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Culaea inconstans,Culaea inconstans,2,0,Not paired,Not paired,Brackish
41,CW19,2021-09-25T15:44:22Z,Seal Island,43.416842,-66.007173,4.7,3.1,Pond,Barachois pond receives freshwater from stream sampled 40,Brackish water,NA,0.25,7.08,0.04654088050314465,316,39.53232704402516,0.02364779874213836,1.2,4.09,26.2,625,1270,8120,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,70,94.59,Not paired,Not paired,Brackish
41,CW19,2021-09-25T15:44:22Z,Seal Island,43.416842,-66.007173,4.7,3.1,Pond,Barachois pond receives freshwater from stream sampled 40,Brackish water,NA,0.25,7.08,0.04654088050314465,316,39.53232704402516,0.02364779874213836,1.2,4.09,26.2,625,1270,8120,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,3,4.05,Not paired,Not paired,Brackish
41,CW19,2021-09-25T15:44:22Z,Seal Island,43.416842,-66.007173,4.7,3.1,Pond,Barachois pond receives freshwater from stream sampled 40,Brackish water,NA,0.25,7.08,0.04654088050314465,316,39.53232704402516,0.02364779874213836,1.2,4.09,26.2,625,1270,8120,"Karel Allard, Lisa Doucette, Doug Hynes",Homo sapiens,Homo sapiens,1,1.35,Not paired,Not paired,Brackish
42,CW20,2021-09-25T18:04:32Z,Seal Island,43.415886,-66.017817,10.5,3.3,Other (please specify),Dug well,Freshwater,NA,0.21,9.62,0.03680232558139535,342,17.206802325581396,0.03470930232558139,1.2,5.19,15.4,143,365,4120,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,38355,84.77,Not paired,Not paired,Well
42,CW20,2021-09-25T18:04:32Z,Seal Island,43.415886,-66.017817,10.5,3.3,Other (please specify),Dug well,Freshwater,NA,0.21,9.62,0.03680232558139535,342,17.206802325581396,0.03470930232558139,1.2,5.19,15.4,143,365,4120,"Karel Allard, Lisa Doucette, Doug Hynes",Homo sapiens,Homo sapiens,4347,9.61,Not paired,Not paired,Well
42,CW20,2021-09-25T18:04:32Z,Seal Island,43.415886,-66.017817,10.5,3.3,Other (please specify),Dug well,Freshwater,NA,0.21,9.62,0.03680232558139535,342,17.206802325581396,0.03470930232558139,1.2,5.19,15.4,143,365,4120,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,2527,5.59,Not paired,Not paired,Well
42,CW20,2021-09-25T18:04:32Z,Seal Island,43.415886,-66.017817,10.5,3.3,Other (please specify),Dug well,Freshwater,NA,0.21,9.62,0.03680232558139535,342,17.206802325581396,0.03470930232558139,1.2,5.19,15.4,143,365,4120,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,7,0.02,Not paired,Not paired,Well
42,CW20,2021-09-25T18:04:32Z,Seal Island,43.415886,-66.017817,10.5,3.3,Other (please specify),Dug well,Freshwater,NA,0.21,9.62,0.03680232558139535,342,17.206802325581396,0.03470930232558139,1.2,5.19,15.4,143,365,4120,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,5,0.01,Not paired,Not paired,Well
42,CW20,2021-09-25T18:04:32Z,Seal Island,43.415886,-66.017817,10.5,3.3,Other (please specify),Dug well,Freshwater,NA,0.21,9.62,0.03680232558139535,342,17.206802325581396,0.03470930232558139,1.2,5.19,15.4,143,365,4120,"Karel Allard, Lisa Doucette, Doug Hynes",Sorex cinereus,Sorex cinereus,1,0,Not paired,Not paired,Well
42,CW20,2021-09-25T18:04:32Z,Seal Island,43.415886,-66.017817,10.5,3.3,Other (please specify),Dug well,Freshwater,NA,0.21,9.62,0.03680232558139535,342,17.206802325581396,0.03470930232558139,1.2,5.19,15.4,143,365,4120,"Karel Allard, Lisa Doucette, Doug Hynes",Ovis aries,Ovis aries,1,0,Not paired,Not paired,Well
42,CW20,2021-09-25T18:04:32Z,Seal Island,43.415886,-66.017817,10.5,3.3,Other (please specify),Dug well,Freshwater,NA,0.21,9.62,0.03680232558139535,342,17.206802325581396,0.03470930232558139,1.2,5.19,15.4,143,365,4120,"Karel Allard, Lisa Doucette, Doug Hynes",Cricetidae,Cricetidae ,1,0,Not paired,Not paired,Well
43,CW21,2021-09-25T18:35:17Z,Seal Island,43.415073,-66.015505,7,3.4,Wadeable stream,Feeds largest barachois from point E of N Home,Freshwater,NA,0.47,6.32,0.12111111111111111,232,49.03752136752137,0.04008547008547009,1.2,3.83,21.2,166,336,4100,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,17931,96.63,Not paired,Not paired,Brackish
43,CW21,2021-09-25T18:35:17Z,Seal Island,43.415073,-66.015505,7,3.4,Wadeable stream,Feeds largest barachois from point E of N Home,Freshwater,NA,0.47,6.32,0.12111111111111111,232,49.03752136752137,0.04008547008547009,1.2,3.83,21.2,166,336,4100,"Karel Allard, Lisa Doucette, Doug Hynes",Homo sapiens,Homo sapiens,318,1.71,Not paired,Not paired,Brackish
43,CW21,2021-09-25T18:35:17Z,Seal Island,43.415073,-66.015505,7,3.4,Wadeable stream,Feeds largest barachois from point E of N Home,Freshwater,NA,0.47,6.32,0.12111111111111111,232,49.03752136752137,0.04008547008547009,1.2,3.83,21.2,166,336,4100,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,300,1.62,Not paired,Not paired,Brackish
43,CW21,2021-09-25T18:35:17Z,Seal Island,43.415073,-66.015505,7,3.4,Wadeable stream,Feeds largest barachois from point E of N Home,Freshwater,NA,0.47,6.32,0.12111111111111111,232,49.03752136752137,0.04008547008547009,1.2,3.83,21.2,166,336,4100,"Karel Allard, Lisa Doucette, Doug Hynes",Lepus americanus,Lepus americanus,6,0.03,Not paired,Not paired,Brackish
43,CW21,2021-09-25T18:35:17Z,Seal Island,43.415073,-66.015505,7,3.4,Wadeable stream,Feeds largest barachois from point E of N Home,Freshwater,NA,0.47,6.32,0.12111111111111111,232,49.03752136752137,0.04008547008547009,1.2,3.83,21.2,166,336,4100,"Karel Allard, Lisa Doucette, Doug Hynes",Cottidae,Cottidae ,1,0.01,Not paired,Not paired,Brackish
44,CW22,2021-09-25T20:15:17Z,Seal Island,43.4083,-66.02009,9.4,2.5,Other (please specify),Well at West Village,Freshwater,NA,1.94,9.99,0.4136170212765957,280,278.10460992907804,0.02588652482269503,1.2,6.1,16.7,295,584,8200,"Karel Allard, Lisa Doucette, Doug Hynes",Sorex cinereus,Sorex cinereus,65977,82.68,Not paired,Not paired,Well
44,CW22,2021-09-25T20:15:17Z,Seal Island,43.4083,-66.02009,9.4,2.5,Other (please specify),Well at West Village,Freshwater,NA,1.94,9.99,0.4136170212765957,280,278.10460992907804,0.02588652482269503,1.2,6.1,16.7,295,584,8200,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,13320,16.69,Not paired,Not paired,Well
44,CW22,2021-09-25T20:15:17Z,Seal Island,43.4083,-66.02009,9.4,2.5,Other (please specify),Well at West Village,Freshwater,NA,1.94,9.99,0.4136170212765957,280,278.10460992907804,0.02588652482269503,1.2,6.1,16.7,295,584,8200,"Karel Allard, Lisa Doucette, Doug Hynes",Ovis aries,Ovis aries,407,0.51,Not paired,Not paired,Well
44,CW22,2021-09-25T20:15:17Z,Seal Island,43.4083,-66.02009,9.4,2.5,Other (please specify),Well at West Village,Freshwater,NA,1.94,9.99,0.4136170212765957,280,278.10460992907804,0.02588652482269503,1.2,6.1,16.7,295,584,8200,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,76,0.1,Not paired,Not paired,Well
44,CW22,2021-09-25T20:15:17Z,Seal Island,43.4083,-66.02009,9.4,2.5,Other (please specify),Well at West Village,Freshwater,NA,1.94,9.99,0.4136170212765957,280,278.10460992907804,0.02588652482269503,1.2,6.1,16.7,295,584,8200,"Karel Allard, Lisa Doucette, Doug Hynes",Sorex,Sorex ,8,0.01,Not paired,Not paired,Well
44,CW22,2021-09-25T20:15:17Z,Seal Island,43.4083,-66.02009,9.4,2.5,Other (please specify),Well at West Village,Freshwater,NA,1.94,9.99,0.4136170212765957,280,278.10460992907804,0.02588652482269503,1.2,6.1,16.7,295,584,8200,"Karel Allard, Lisa Doucette, Doug Hynes",Soricinae,Soricinae ,7,0.01,Not paired,Not paired,Well
44,CW22,2021-09-25T20:15:17Z,Seal Island,43.4083,-66.02009,9.4,2.5,Other (please specify),Well at West Village,Freshwater,NA,1.94,9.99,0.4136170212765957,280,278.10460992907804,0.02588652482269503,1.2,6.1,16.7,295,584,8200,"Karel Allard, Lisa Doucette, Doug Hynes",Murinae,Murinae ,3,0,Not paired,Not paired,Well
44,CW22,2021-09-25T20:15:17Z,Seal Island,43.4083,-66.02009,9.4,2.5,Other (please specify),Well at West Village,Freshwater,NA,1.94,9.99,0.4136170212765957,280,278.10460992907804,0.02588652482269503,1.2,6.1,16.7,295,584,8200,"Karel Allard, Lisa Doucette, Doug Hynes",Fundulus heteroclitus,Fundulus heteroclitus,1,0,Not paired,Not paired,Well
45,CW23,2021-09-25T21:03:50Z,Seal Island,43.400032,-66.012679,8.1,3,Other (please specify),Well,Freshwater,NA,0.52,9.49,0.15382352941176472,202,96.50009803921569,0.03127450980392157,1.2,5.63,16.6,107,215,7460,"Karel Allard, Lisa Doucette, Doug Hynes",Lepus americanus,Lepus americanus,34341,41.42,Not paired,Not paired,Well
45,CW23,2021-09-25T21:03:50Z,Seal Island,43.400032,-66.012679,8.1,3,Other (please specify),Well,Freshwater,NA,0.52,9.49,0.15382352941176472,202,96.50009803921569,0.03127450980392157,1.2,5.63,16.6,107,215,7460,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,32695,39.43,Not paired,Not paired,Well
45,CW23,2021-09-25T21:03:50Z,Seal Island,43.400032,-66.012679,8.1,3,Other (please specify),Well,Freshwater,NA,0.52,9.49,0.15382352941176472,202,96.50009803921569,0.03127450980392157,1.2,5.63,16.6,107,215,7460,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,15860,19.13,Not paired,Not paired,Well
45,CW23,2021-09-25T21:03:50Z,Seal Island,43.400032,-66.012679,8.1,3,Other (please specify),Well,Freshwater,NA,0.52,9.49,0.15382352941176472,202,96.50009803921569,0.03127450980392157,1.2,5.63,16.6,107,215,7460,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,6,0.01,Not paired,Not paired,Well
45,CW23,2021-09-25T21:03:50Z,Seal Island,43.400032,-66.012679,8.1,3,Other (please specify),Well,Freshwater,NA,0.52,9.49,0.15382352941176472,202,96.50009803921569,0.03127450980392157,1.2,5.63,16.6,107,215,7460,"Karel Allard, Lisa Doucette, Doug Hynes",Murinae,Murinae ,2,0,Not paired,Not paired,Well
45,CW23,2021-09-25T21:03:50Z,Seal Island,43.400032,-66.012679,8.1,3,Other (please specify),Well,Freshwater,NA,0.52,9.49,0.15382352941176472,202,96.50009803921569,0.03127450980392157,1.2,5.63,16.6,107,215,7460,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,2,0,Not paired,Not paired,Well
45,CW23,2021-09-25T21:03:50Z,Seal Island,43.400032,-66.012679,8.1,3,Other (please specify),Well,Freshwater,NA,0.52,9.49,0.15382352941176472,202,96.50009803921569,0.03127450980392157,1.2,5.63,16.6,107,215,7460,"Karel Allard, Lisa Doucette, Doug Hynes",Fundulus heteroclitus,Fundulus heteroclitus,1,0,Not paired,Not paired,Well
45,CW23,2021-09-25T21:03:50Z,Seal Island,43.400032,-66.012679,8.1,3,Other (please specify),Well,Freshwater,NA,0.52,9.49,0.15382352941176472,202,96.50009803921569,0.03127450980392157,1.2,5.63,16.6,107,215,7460,"Karel Allard, Lisa Doucette, Doug Hynes",Culaea inconstans,Culaea inconstans,2,0,Not paired,Not paired,Well
48,CW24,2021-09-26T14:10:48Z,Seal Island,43.401461,-66.013107,0.9,4.4,Wadeable stream,Following rain,Freshwater,NA,0.37,8.41,0.08766129032258065,246,26.58467741935484,0.05443548387096774,1.2,3.88,15,228,408,10500,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,65230,90.53,After rain,A,Brackish
48,CW24,2021-09-26T14:10:48Z,Seal Island,43.401461,-66.013107,0.9,4.4,Wadeable stream,Following rain,Freshwater,NA,0.37,8.41,0.08766129032258065,246,26.58467741935484,0.05443548387096774,1.2,3.88,15,228,408,10500,"Karel Allard, Lisa Doucette, Doug Hynes",Homo sapiens,Homo sapiens,1880,2.61,After rain,A,Brackish
48,CW24,2021-09-26T14:10:48Z,Seal Island,43.401461,-66.013107,0.9,4.4,Wadeable stream,Following rain,Freshwater,NA,0.37,8.41,0.08766129032258065,246,26.58467741935484,0.05443548387096774,1.2,3.88,15,228,408,10500,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,1887,2.62,After rain,A,Brackish
48,CW24,2021-09-26T14:10:48Z,Seal Island,43.401461,-66.013107,0.9,4.4,Wadeable stream,Following rain,Freshwater,NA,0.37,8.41,0.08766129032258065,246,26.58467741935484,0.05443548387096774,1.2,3.88,15,228,408,10500,"Karel Allard, Lisa Doucette, Doug Hynes",Sorex cinereus,Sorex cinereus,1445,2.01,After rain,A,Brackish
48,CW24,2021-09-26T14:10:48Z,Seal Island,43.401461,-66.013107,0.9,4.4,Wadeable stream,Following rain,Freshwater,NA,0.37,8.41,0.08766129032258065,246,26.58467741935484,0.05443548387096774,1.2,3.88,15,228,408,10500,"Karel Allard, Lisa Doucette, Doug Hynes",Lepus americanus,Lepus americanus,1577,2.19,After rain,A,Brackish
48,CW24,2021-09-26T14:10:48Z,Seal Island,43.401461,-66.013107,0.9,4.4,Wadeable stream,Following rain,Freshwater,NA,0.37,8.41,0.08766129032258065,246,26.58467741935484,0.05443548387096774,1.2,3.88,15,228,408,10500,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,15,0.02,After rain,A,Brackish
48,CW24,2021-09-26T14:10:48Z,Seal Island,43.401461,-66.013107,0.9,4.4,Wadeable stream,Following rain,Freshwater,NA,0.37,8.41,0.08766129032258065,246,26.58467741935484,0.05443548387096774,1.2,3.88,15,228,408,10500,"Karel Allard, Lisa Doucette, Doug Hynes",Soricinae,Soricinae ,8,0.01,After rain,A,Brackish
48,CW24,2021-09-26T14:10:48Z,Seal Island,43.401461,-66.013107,0.9,4.4,Wadeable stream,Following rain,Freshwater,NA,0.37,8.41,0.08766129032258065,246,26.58467741935484,0.05443548387096774,1.2,3.88,15,228,408,10500,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,9,0.01,After rain,A,Brackish
48,CW24,2021-09-26T14:10:48Z,Seal Island,43.401461,-66.013107,0.9,4.4,Wadeable stream,Following rain,Freshwater,NA,0.37,8.41,0.08766129032258065,246,26.58467741935484,0.05443548387096774,1.2,3.88,15,228,408,10500,"Karel Allard, Lisa Doucette, Doug Hynes",Sorex,Sorex ,1,0,After rain,A,Brackish
48,CW24,2021-09-26T14:10:48Z,Seal Island,43.401461,-66.013107,0.9,4.4,Wadeable stream,Following rain,Freshwater,NA,0.37,8.41,0.08766129032258065,246,26.58467741935484,0.05443548387096774,1.2,3.88,15,228,408,10500,"Karel Allard, Lisa Doucette, Doug Hynes",Soricidae,Soricidae ,3,0,After rain,A,Brackish
48,CW24,2021-09-26T14:10:48Z,Seal Island,43.401461,-66.013107,0.9,4.4,Wadeable stream,Following rain,Freshwater,NA,0.37,8.41,0.08766129032258065,246,26.58467741935484,0.05443548387096774,1.2,3.88,15,228,408,10500,"Karel Allard, Lisa Doucette, Doug Hynes",Murinae,Murinae ,1,0,After rain,A,Brackish
48,CW24,2021-09-26T14:10:48Z,Seal Island,43.401461,-66.013107,0.9,4.4,Wadeable stream,Following rain,Freshwater,NA,0.37,8.41,0.08766129032258065,246,26.58467741935484,0.05443548387096774,1.2,3.88,15,228,408,10500,"Karel Allard, Lisa Doucette, Doug Hynes",Cricetidae,Cricetidae ,1,0,After rain,A,Brackish
49,CW25,2021-09-26T14:21:54Z,Seal Island,43.403287,-66.01348,2.2,3.6,Wadeable stream,"After rain, was dry before",Freshwater,NA,0.37,9.565,0.06293103448275862,346,13.262758620689656,0.5305747126436782,1.2,3.73,16,235,736,8380,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,41643,99.87,"After rain, not paired","After rain, not paired",Brackish
49,CW25,2021-09-26T14:21:54Z,Seal Island,43.403287,-66.01348,2.2,3.6,Wadeable stream,"After rain, was dry before",Freshwater,NA,0.37,9.565,0.06293103448275862,346,13.262758620689656,0.5305747126436782,1.2,3.73,16,235,736,8380,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,52,0.12,"After rain, not paired","After rain, not paired",Brackish
49,CW25,2021-09-26T14:21:54Z,Seal Island,43.403287,-66.01348,2.2,3.6,Wadeable stream,"After rain, was dry before",Freshwater,NA,0.37,9.565,0.06293103448275862,346,13.262758620689656,0.5305747126436782,1.2,3.73,16,235,736,8380,"Karel Allard, Lisa Doucette, Doug Hynes",Sus,Sus ,1,0,"After rain, not paired","After rain, not paired",Brackish
49,CW25,2021-09-26T14:21:54Z,Seal Island,43.403287,-66.01348,2.2,3.6,Wadeable stream,"After rain, was dry before",Freshwater,NA,0.37,9.565,0.06293103448275862,346,13.262758620689656,0.5305747126436782,1.2,3.73,16,235,736,8380,"Karel Allard, Lisa Doucette, Doug Hynes",Homo sapiens,Homo sapiens,1,0,"After rain, not paired","After rain, not paired",Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,92086,88.2,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Homo sapiens,Homo sapiens,7895,7.56,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Rattus norvegicus,Rattus norvegicus,1779,1.7,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,1311,1.26,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,598,0.57,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Ovis aries,Ovis aries,405,0.39,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Lepus americanus,Lepus americanus,217,0.21,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Sorex cinereus,Sorex cinereus,69,0.07,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Murinae,Murinae ,11,0.01,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,10,0.01,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Chrysemys picta,Chrysemys picta,15,0.01,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Sus,Sus ,1,0,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Muridae,Muridae ,4,0,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Cricetidae,Cricetidae ,3,0,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,3,0,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Chrosomus eos,Chrosomus eos,1,0,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Culaea inconstans,Culaea inconstans,2,0,After rain,B,Brackish
50,CW26,2021-09-26T14:31:30Z,Seal Island,43.403144,-66.013039,5.3,2.7,Pond,Barachois previously sampled,Freshwater,NA,0.37,9.92,0.1136082474226804,192,77.16030927835051,0.02463917525773196,1.2,4.48,18.6,304,610,2780,"Karel Allard, Lisa Doucette, Doug Hynes",Cottidae,Cottidae ,1,0,After rain,B,Brackish
51,CW27,2021-09-26T14:40:19Z,Seal Island,43.404639,-66.013201,2.6,2.3,Pond,"Following rain, sampled previously.",Freshwater,NA,0.94,7.11,0.2023021582733813,276,119.21028776978416,0.03741007194244604,1.2,4.59,19,284,625,2080,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,106484,98.46,After rain,C,Brackish
